id,label,x,y,w,h,cx,cy,score,frame,timestamp
3,refrigerator,435.2,102.4,202.66666666666666,356.26666666666665,536.5333333333333,280.5333333333333,0.26953125,49,2.6590845030150376
3,refrigerator,437.3333333333333,102.4,200.53333333333333,356.26666666666665,537.6,280.5333333333333,0.26953125,50,2.7174501799745485
3,refrigerator,437.3333333333333,102.4,200.53333333333333,354.1333333333333,537.6,279.4666666666667,0.26953125,51,2.7801965739927255
3,refrigerator,435.2,100.26666666666667,200.53333333333333,358.4,535.4666666666667,279.46666666666664,0.33984375,55,3.006534287997056
3,refrigerator,437.3333333333333,102.4,200.53333333333333,358.4,537.6,281.6,0.33984375,56,3.056752570962999
3,refrigerator,437.3333333333333,102.4,198.4,352.0,536.5333333333333,278.4,0.26953125,57,3.1137494089780375
3,refrigerator,437.3333333333333,104.53333333333333,200.53333333333333,354.1333333333333,537.6,281.6,0.33984375,58,3.164319651958067
3,refrigerator,437.3333333333333,104.53333333333333,198.4,358.4,536.5333333333333,283.73333333333335,0.33984375,62,3.384317171003204
3,refrigerator,437.3333333333333,102.4,198.4,358.4,536.5333333333333,281.6,0.33984375,63,3.444691646960564
3,refrigerator,435.2,100.26666666666667,200.53333333333333,360.5333333333333,535.4666666666667,280.5333333333333,0.33984375,64,3.4994611669681035
3,refrigerator,437.3333333333333,102.4,200.53333333333333,360.5333333333333,537.6,282.66666666666663,0.33984375,65,3.549562450964004
3,refrigerator,435.2,100.26666666666667,202.66666666666666,362.6666666666667,536.5333333333333,281.6,0.33984375,66,3.608759967959486
3,refrigerator,435.2,100.26666666666667,202.66666666666666,360.5333333333333,536.5333333333333,280.5333333333333,0.33984375,67,3.66738808498485
3,refrigerator,433.06666666666666,104.53333333333333,202.66666666666666,360.5333333333333,534.4,284.79999999999995,0.33984375,68,3.7277157609933056
3,refrigerator,435.2,104.53333333333333,202.66666666666666,360.5333333333333,536.5333333333333,284.79999999999995,0.33984375,69,3.783945439965464
3,refrigerator,433.06666666666666,102.4,202.66666666666666,360.5333333333333,534.4,282.66666666666663,0.33984375,70,3.8449631159892306
3,refrigerator,435.2,102.4,202.66666666666666,360.5333333333333,536.5333333333333,282.66666666666663,0.26953125,71,3.898215116991196
3,refrigerator,435.2,100.26666666666667,202.66666666666666,360.5333333333333,536.5333333333333,280.5333333333333,0.33984375,72,3.9581297539989464
3,refrigerator,435.2,100.26666666666667,202.66666666666666,358.4,536.5333333333333,279.46666666666664,0.33984375,73,4.018978948995937
3,refrigerator,433.06666666666666,104.53333333333333,204.8,360.5333333333333,535.4666666666667,284.79999999999995,0.26953125,74,4.077785986999515
3,refrigerator,435.2,104.53333333333333,202.66666666666666,360.5333333333333,536.5333333333333,284.79999999999995,0.26953125,75,4.135213024972472
3,refrigerator,437.3333333333333,104.53333333333333,202.66666666666666,360.5333333333333,538.6666666666666,284.79999999999995,0.26953125,76,4.195856540987734
3,refrigerator,435.2,102.4,202.66666666666666,360.5333333333333,536.5333333333333,282.66666666666663,0.26953125,77,4.254101977974642
3,refrigerator,437.3333333333333,104.53333333333333,200.53333333333333,354.1333333333333,537.6,281.6,0.26953125,78,4.313191975990776
3,refrigerator,435.2,104.53333333333333,202.66666666666666,356.26666666666665,536.5333333333333,282.66666666666663,0.26953125,79,4.373430011968594
2,refrigerator,12.8,6.4,337.06666666666666,405.3333333333333,181.33333333333334,209.06666666666666,0.26953125,1,0.05674687697319314
2,refrigerator,0.0,4.266666666666667,356.26666666666665,439.46666666666664,178.13333333333333,224.0,0.26953125,2,0.09710776596330106
2,refrigerator,-4.266666666666667,-2.1333333333333333,360.5333333333333,454.4,175.99999999999997,225.06666666666666,0.26953125,3,0.13983457395806909
2,refrigerator,-4.266666666666667,-2.1333333333333333,360.5333333333333,462.93333333333334,175.99999999999997,229.33333333333334,0.2109375,4,0.18542361998697743
2,refrigerator,4.266666666666667,-6.4,347.73333333333335,435.2,178.13333333333335,211.2,0.26953125,5,0.2383459800039418
2,refrigerator,0.0,-2.1333333333333333,349.8666666666667,450.1333333333333,174.93333333333334,222.93333333333334,0.2109375,6,0.28857446199981496
2,refrigerator,8.533333333333333,-8.533333333333333,347.73333333333335,430.93333333333334,182.4,206.93333333333334,0.16015625,7,0.3501417359802872
1,person,46.93333333333333,123.73333333333333,72.53333333333333,209.06666666666666,83.19999999999999,228.26666666666665,0.87890625,1,0.058256115997210145
1,refrigerator,46.93333333333333,121.6,74.66666666666667,215.46666666666667,84.26666666666667,229.33333333333331,0.26953125,2,0.09869992500171065
1,refrigerator,46.93333333333333,110.93333333333334,78.93333333333334,217.6,86.4,219.73333333333335,0.26953125,3,0.14144725300138816
1,refrigerator,46.93333333333333,100.26666666666667,81.06666666666666,234.66666666666666,87.46666666666667,217.6,0.2109375,4,0.18680637900251895
1,refrigerator,46.93333333333333,93.86666666666666,83.2,243.2,88.53333333333333,215.46666666666664,0.26953125,5,0.2397810589754954
1,refrigerator,49.06666666666666,96.0,83.2,232.53333333333333,90.66666666666666,212.26666666666665,0.2109375,6,0.28997450100723654
1,refrigerator,61.86666666666667,96.0,83.2,228.26666666666665,103.46666666666667,210.13333333333333,0.16015625,7,0.3516465349821374
1,person,64.0,96.0,83.2,228.26666666666665,105.6,210.13333333333333,0.83984375,8,0.41188888996839523
1,person,68.26666666666667,93.86666666666666,83.2,228.26666666666665,109.86666666666667,208.0,0.7890625,9,0.4683852079906501
1,person,76.8,93.86666666666666,83.2,226.13333333333333,118.4,206.93333333333334,0.91015625,10,0.5224864479969256
1,person,85.33333333333333,96.0,81.06666666666666,221.86666666666667,125.86666666666666,206.93333333333334,0.91015625,11,0.5764702070155181
1,person,89.6,100.26666666666667,78.93333333333334,219.73333333333332,129.06666666666666,210.13333333333333,0.93359375,12,0.6246039709658362
1,person,91.73333333333333,102.4,78.93333333333334,215.46666666666667,131.2,210.13333333333333,0.83984375,13,0.6654766610008664
1,person,96.0,104.53333333333333,81.06666666666666,215.46666666666667,136.53333333333333,212.26666666666665,0.87890625,14,0.7181029809871688
1,person,98.13333333333333,106.66666666666667,83.2,217.6,139.73333333333332,215.46666666666667,0.87890625,15,0.7706666619633324
1,person,104.53333333333333,108.8,83.2,221.86666666666667,146.13333333333333,219.73333333333335,0.93359375,16,0.8183501859894022
1,person,110.93333333333334,106.66666666666667,81.06666666666666,224.0,151.46666666666667,218.66666666666669,0.953125,17,0.8758007430005819
1,person,119.46666666666667,102.4,78.93333333333334,219.73333333333332,158.93333333333334,212.26666666666665,0.91015625,18,0.9303750229883008
1,person,123.73333333333333,102.4,78.93333333333334,219.73333333333332,163.2,212.26666666666665,0.83984375,19,0.9871508199721575
1,person,130.13333333333333,100.26666666666667,78.93333333333334,221.86666666666667,169.6,211.2,0.87890625,20,1.050107572984416
1,person,134.4,100.26666666666667,81.06666666666666,221.86666666666667,174.93333333333334,211.2,0.87890625,21,1.113070325984154
1,person,140.8,98.13333333333333,81.06666666666666,221.86666666666667,181.33333333333334,209.06666666666666,0.87890625,22,1.1707496030139737
1,person,147.2,96.0,78.93333333333334,219.73333333333332,186.66666666666666,205.86666666666667,0.87890625,23,1.2304885580088012
1,person,153.6,98.13333333333333,78.93333333333334,215.46666666666667,193.06666666666666,205.86666666666667,0.7890625,24,1.2921039529610425
1,person,157.86666666666667,100.26666666666667,78.93333333333334,213.33333333333334,197.33333333333334,206.93333333333334,0.73046875,25,1.3507479089894332
1,person,162.13333333333333,98.13333333333333,78.93333333333334,215.46666666666667,201.6,205.86666666666667,0.87890625,26,1.41418874199735
1,person,168.53333333333333,100.26666666666667,76.8,213.33333333333334,206.93333333333334,206.93333333333334,0.93359375,27,1.4721585389925167
1,person,177.06666666666666,100.26666666666667,74.66666666666667,213.33333333333334,214.4,206.93333333333334,0.953125,28,1.5251846999744885
1,person,183.46666666666667,96.0,74.66666666666667,215.46666666666667,220.8,203.73333333333335,0.93359375,29,1.5783673409605399
1,person,185.6,96.0,76.8,228.26666666666665,224.0,210.13333333333333,0.87890625,30,1.6265919450088404
1,person,192.0,87.46666666666667,78.93333333333334,228.26666666666665,231.46666666666667,201.6,0.7890625,31,1.6837631419766694
1,person,194.13333333333333,83.2,81.06666666666666,232.53333333333333,234.66666666666666,199.46666666666667,0.73046875,32,1.7333151859929785
1,person,198.4,83.2,83.2,236.79999999999998,240.0,201.6,0.87890625,33,1.7809767500148155
1,person,198.4,85.33333333333333,85.33333333333333,238.93333333333334,241.06666666666666,204.8,0.91015625,34,1.8279389559756964
1,person,202.66666666666666,83.2,85.33333333333333,238.93333333333334,245.33333333333331,202.66666666666669,0.96484375,35,1.8794654769590124
1,person,206.93333333333334,74.66666666666667,87.46666666666667,238.93333333333334,250.66666666666669,194.13333333333333,0.953125,36,1.9323889180086553
1,person,211.2,76.8,85.33333333333333,236.79999999999998,253.86666666666665,195.2,0.7890625,37,1.9911641550133936
1,person,217.6,74.66666666666667,83.2,238.93333333333334,259.2,194.13333333333333,0.93359375,38,2.0454246340086684
1,person,219.73333333333332,76.8,81.06666666666666,236.79999999999998,260.26666666666665,195.2,0.7890625,39,2.098197954997886
1,person,224.0,78.93333333333334,81.06666666666666,236.79999999999998,264.5333333333333,197.33333333333331,0.66015625,40,2.1506013160105795
1,person,228.26666666666665,81.06666666666666,78.93333333333334,236.79999999999998,267.73333333333335,199.46666666666664,0.66015625,41,2.2036717570153996
1,person,232.53333333333333,78.93333333333334,76.8,238.93333333333334,270.93333333333334,198.4,0.7890625,42,2.2614251949707977
1,person,236.79999999999998,81.06666666666666,74.66666666666667,243.2,274.1333333333333,202.66666666666666,0.93359375,43,2.3173895530053414
1,person,238.93333333333334,78.93333333333334,74.66666666666667,245.33333333333334,276.26666666666665,201.60000000000002,0.953125,44,2.3704369539627805
1,person,241.06666666666666,81.06666666666666,74.66666666666667,249.6,278.4,205.86666666666667,0.953125,45,2.422397275979165
1,person,243.2,81.06666666666666,74.66666666666667,251.73333333333332,280.5333333333333,206.93333333333334,0.953125,46,2.4855688299867325
1,person,245.33333333333334,81.06666666666666,74.66666666666667,253.86666666666667,282.6666666666667,208.0,0.93359375,47,2.546515224967152
1,person,245.33333333333334,81.06666666666666,76.8,253.86666666666667,283.73333333333335,208.0,0.93359375,48,2.6064483409863897
1,person,245.33333333333334,78.93333333333334,78.93333333333334,264.5333333333333,284.8,211.2,0.87890625,49,2.6605510219815187
1,person,245.33333333333334,81.06666666666666,76.8,268.8,283.73333333333335,215.46666666666667,0.87890625,50,2.7190026189782657
1,person,243.2,83.2,76.8,273.06666666666666,281.59999999999997,219.73333333333335,0.83984375,51,2.7816693329950795
1,person,243.2,87.46666666666667,78.93333333333334,275.2,282.66666666666663,225.06666666666666,0.87890625,52,2.8418672879924998
1,person,243.2,93.86666666666666,78.93333333333334,275.2,282.66666666666663,231.46666666666664,0.83984375,53,2.8961852489737794
1,person,241.06666666666666,96.0,78.93333333333334,275.2,280.5333333333333,233.6,0.87890625,54,2.950238248973619
1,person,241.06666666666666,98.13333333333333,78.93333333333334,275.2,280.5333333333333,235.73333333333332,0.87890625,55,3.008481646014843
1,person,241.06666666666666,98.13333333333333,76.8,273.06666666666666,279.46666666666664,234.66666666666666,0.91015625,56,3.058424168964848
1,person,241.06666666666666,102.4,76.8,270.93333333333334,279.46666666666664,237.86666666666667,0.87890625,57,3.1155483269831166
1,person,241.06666666666666,102.4,78.93333333333334,268.8,280.5333333333333,236.8,0.87890625,58,3.165811610990204
1,person,238.93333333333334,104.53333333333333,78.93333333333334,266.6666666666667,278.4,237.86666666666667,0.91015625,59,3.224185088009108
1,person,238.93333333333334,106.66666666666667,78.93333333333334,266.6666666666667,278.4,240.0,0.87890625,60,3.2810501659987494
1,person,238.93333333333334,106.66666666666667,78.93333333333334,266.6666666666667,278.4,240.0,0.87890625,61,3.330569089972414
1,person,236.79999999999998,106.66666666666667,78.93333333333334,264.5333333333333,276.26666666666665,238.93333333333334,0.87890625,62,3.385820049967151
1,person,236.79999999999998,104.53333333333333,78.93333333333334,260.26666666666665,276.26666666666665,234.66666666666666,0.91015625,63,3.4464750859769993
1,person,236.79999999999998,108.8,81.06666666666666,260.26666666666665,277.3333333333333,238.93333333333334,0.87890625,64,3.5012148459791206
1,person,234.66666666666666,108.8,81.06666666666666,260.26666666666665,275.2,238.93333333333334,0.87890625,65,3.5511160899768583
1,person,234.66666666666666,108.8,81.06666666666666,258.1333333333333,275.2,237.86666666666667,0.83984375,66,3.6104987669968978
1,person,234.66666666666666,108.8,81.06666666666666,253.86666666666667,275.2,235.73333333333335,0.83984375,67,3.6690894439816475
1,person,234.66666666666666,108.8,81.06666666666666,249.6,275.2,233.6,0.87890625,68,3.729221999994479
1,person,232.53333333333333,110.93333333333334,81.06666666666666,247.46666666666667,273.06666666666666,234.66666666666669,0.83984375,69,3.7854060789686628
1,person,232.53333333333333,113.06666666666666,81.06666666666666,247.46666666666667,273.06666666666666,236.8,0.83984375,70,3.8464896350051276
1,person,232.53333333333333,115.2,81.06666666666666,245.33333333333334,273.06666666666666,237.86666666666667,0.7890625,71,3.899754596001003
1,person,232.53333333333333,115.2,83.2,245.33333333333334,274.1333333333333,237.86666666666667,0.83984375,72,3.9598751519806683
1,person,232.53333333333333,117.33333333333333,83.2,249.6,274.1333333333333,242.13333333333333,0.83984375,73,4.020519628014881
1,person,232.53333333333333,119.46666666666667,83.2,253.86666666666667,274.1333333333333,246.4,0.7890625,74,4.079506064997986
1,person,232.53333333333333,119.46666666666667,83.2,258.1333333333333,274.1333333333333,248.53333333333333,0.7890625,75,4.137209102977067
1,person,232.53333333333333,117.33333333333333,83.2,260.26666666666665,274.1333333333333,247.46666666666664,0.83984375,76,4.197522858972661
1,person,232.53333333333333,115.2,83.2,256.0,274.1333333333333,243.2,0.7890625,77,4.25571801699698
1,person,232.53333333333333,115.2,83.2,249.6,274.1333333333333,240.0,0.7890625,78,4.314857095014304
1,person,232.53333333333333,119.46666666666667,83.2,253.86666666666667,274.1333333333333,246.4,0.83984375,79,4.375556290964596
1,person,232.53333333333333,121.6,83.2,256.0,274.1333333333333,249.6,0.83984375,80,4.434148888976779
1,person,232.53333333333333,119.46666666666667,83.2,256.0,274.1333333333333,247.46666666666667,0.87890625,81,4.492820445972029
1,person,232.53333333333333,119.46666666666667,83.2,258.1333333333333,274.1333333333333,248.53333333333333,0.83984375,82,4.548930845980067
1,person,232.53333333333333,119.46666666666667,83.2,258.1333333333333,274.1333333333333,248.53333333333333,0.87890625,83,4.604501846013591
1,person,232.53333333333333,119.46666666666667,83.2,258.1333333333333,274.1333333333333,248.53333333333333,0.87890625,84,4.657153487962205
1,person,232.53333333333333,121.6,83.2,258.1333333333333,274.1333333333333,250.66666666666666,0.87890625,85,4.710758408997208
1,person,232.53333333333333,121.6,83.2,256.0,274.1333333333333,249.6,0.87890625,86,4.7572734949644655
1,person,232.53333333333333,119.46666666666667,83.2,256.0,274.1333333333333,247.46666666666667,0.83984375,87,4.809932937962003
1,person,230.4,119.46666666666667,83.2,256.0,272.0,247.46666666666667,0.87890625,88,4.855426944966894
1,person,230.4,121.6,83.2,253.86666666666667,272.0,248.53333333333333,0.83984375,89,4.912696542975027
1,person,230.4,121.6,83.2,249.6,272.0,246.39999999999998,0.83984375,90,4.962402067962103
1,person,230.4,121.6,83.2,249.6,272.0,246.39999999999998,0.83984375,91,5.0181889469968155
1,person,230.4,121.6,81.06666666666666,247.46666666666667,270.93333333333334,245.33333333333331,0.7890625,92,5.07776734395884
1,person,230.4,121.6,81.06666666666666,245.33333333333334,270.93333333333334,244.26666666666665,0.7890625,93,5.1310962659772485
1,refrigerator,230.4,121.6,81.06666666666666,243.2,270.93333333333334,243.2,0.5,94,5.187210024974775
1,refrigerator,230.4,121.6,81.06666666666666,241.06666666666666,270.93333333333334,242.13333333333333,0.5,95,5.241554745996837
1,refrigerator,230.4,121.6,81.06666666666666,243.2,270.93333333333334,243.2,0.33984375,96,5.2845443559926935
1,refrigerator,230.4,123.73333333333333,81.06666666666666,243.2,270.93333333333334,245.33333333333331,0.41796875,97,5.328985603991896
1,person,230.4,121.6,81.06666666666666,245.33333333333334,270.93333333333334,244.26666666666665,0.7890625,98,5.379639847960789
1,person,230.4,121.6,81.06666666666666,247.46666666666667,270.93333333333334,245.33333333333331,0.7890625,99,5.4271983340149745
1,person,232.53333333333333,121.6,81.06666666666666,249.6,273.06666666666666,246.39999999999998,0.7890625,100,5.4816170950070955
1,refrigerator,232.53333333333333,121.6,81.06666666666666,249.6,273.06666666666666,246.39999999999998,0.41796875,101,5.529908899974544
1,person,230.4,121.6,83.2,251.73333333333332,272.0,247.46666666666664,0.7890625,102,5.5850438209599815
1,person,230.4,119.46666666666667,83.2,253.86666666666667,272.0,246.4,0.7890625,103,5.6358310239738785
1,person,230.4,119.46666666666667,83.2,253.86666666666667,272.0,246.4,0.7890625,104,5.68551086896332
1,person,230.4,117.33333333333333,83.2,253.86666666666667,272.0,244.26666666666665,0.7890625,105,5.7368630319833755
1,person,230.4,115.2,85.33333333333333,256.0,273.06666666666666,243.2,0.73046875,106,5.78762551600812
1,person,230.4,117.33333333333333,85.33333333333333,256.0,273.06666666666666,245.33333333333331,0.7890625,107,5.838955838989932
1,person,230.4,117.33333333333333,85.33333333333333,258.1333333333333,273.06666666666666,246.39999999999998,0.73046875,108,5.888200923975091
1,person,230.4,115.2,85.33333333333333,258.1333333333333,273.06666666666666,244.26666666666665,0.73046875,109,5.943580045015551
1,person,230.4,117.33333333333333,85.33333333333333,258.1333333333333,273.06666666666666,246.39999999999998,0.7890625,110,5.989902171015274
1,person,228.26666666666665,115.2,85.33333333333333,258.1333333333333,270.93333333333334,244.26666666666665,0.66015625,111,6.04408549296204
1,person,228.26666666666665,115.2,87.46666666666667,258.1333333333333,272.0,244.26666666666665,0.66015625,112,6.0891903399606235
1,person,228.26666666666665,117.33333333333333,87.46666666666667,258.1333333333333,272.0,246.39999999999998,0.66015625,113,6.143529901979491
1,person,228.26666666666665,117.33333333333333,87.46666666666667,256.0,272.0,245.33333333333331,0.73046875,114,6.197198542999104
1,person,228.26666666666665,115.2,87.46666666666667,253.86666666666667,272.0,242.13333333333333,0.58203125,115,6.246816947998013
1,person,228.26666666666665,115.2,87.46666666666667,249.6,272.0,240.0,0.66015625,116,6.29178451601183
1,person,226.13333333333333,113.06666666666666,89.6,245.33333333333334,270.93333333333334,235.73333333333335,0.58203125,117,6.344155599013902
1,person,221.86666666666667,110.93333333333334,87.46666666666667,241.06666666666666,265.6,231.46666666666667,0.58203125,118,6.398633759992663
1,person,219.73333333333332,119.46666666666667,91.73333333333333,256.0,265.59999999999997,247.46666666666667,0.58203125,119,6.452847442007624
1,person,215.46666666666667,113.06666666666666,91.73333333333333,245.33333333333334,261.3333333333333,235.73333333333335,0.73046875,120,6.512159920006525
1,person,213.33333333333334,113.06666666666666,91.73333333333333,234.66666666666666,259.2,230.39999999999998,0.7890625,121,6.559802765958011
1,person,211.2,117.33333333333333,91.73333333333333,234.66666666666666,257.06666666666666,234.66666666666666,0.7890625,122,6.614957486977801
1,refrigerator,209.06666666666666,115.2,93.86666666666666,230.4,256.0,230.4,0.58203125,123,6.664125291979872
1,refrigerator,206.93333333333334,115.2,96.0,226.13333333333333,254.93333333333334,228.26666666666665,0.58203125,124,6.718030213960446
1,refrigerator,204.8,117.33333333333333,96.0,226.13333333333333,252.8,230.39999999999998,0.41796875,125,6.762470982968807
1,refrigerator,202.66666666666666,123.73333333333333,96.0,236.79999999999998,250.66666666666666,242.13333333333333,0.33984375,126,6.8171291439794
1,refrigerator,206.93333333333334,138.66666666666666,100.26666666666667,256.0,257.06666666666666,266.66666666666663,0.33984375,127,6.868423227977473
1,refrigerator,200.53333333333333,130.13333333333333,100.26666666666667,256.0,250.66666666666666,258.1333333333333,0.58203125,128,6.9248289479874074
1,refrigerator,192.0,145.06666666666666,102.4,266.6666666666667,243.2,278.4,0.5,129,6.981428467959631
1,person,189.86666666666667,151.46666666666667,102.4,273.06666666666666,241.06666666666666,288.0,0.73046875,130,7.037736508005764
1,person,185.6,157.86666666666667,106.66666666666667,277.3333333333333,238.93333333333334,296.5333333333333,0.91015625,131,7.094369988015387
1,person,179.2,162.13333333333333,110.93333333333334,275.2,234.66666666666666,299.73333333333335,0.83984375,132,7.158185462001711
1,person,174.93333333333334,164.26666666666665,113.06666666666666,279.46666666666664,231.46666666666667,304.0,0.83984375,133,7.219656498986296
1,refrigerator,164.26666666666665,166.4,119.46666666666667,275.2,224.0,304.0,0.7890625,134,7.2800139359897
1,refrigerator,153.6,168.53333333333333,128.0,273.06666666666666,217.6,305.06666666666666,0.83984375,135,7.345747729996219
1,person,147.2,170.66666666666666,134.4,270.93333333333334,214.39999999999998,306.1333333333333,0.93359375,136,7.405561327992473
1,refrigerator,138.66666666666666,164.26666666666665,142.93333333333334,275.2,210.13333333333333,301.8666666666667,0.58203125,137,7.466482765972614
1,person,132.26666666666665,168.53333333333333,149.33333333333334,275.2,206.93333333333334,306.1333333333333,0.93359375,138,7.671514741959982
1,refrigerator,125.86666666666666,168.53333333333333,153.6,275.2,202.66666666666666,306.1333333333333,0.73046875,139,7.736672175989952
1,person,121.6,168.53333333333333,160.0,277.3333333333333,201.6,307.2,0.91015625,140,7.801334370975383
1,refrigerator,115.2,162.13333333333333,164.26666666666665,281.6,197.33333333333331,302.93333333333334,0.73046875,141,7.858151210995857
1,refrigerator,113.06666666666666,157.86666666666667,166.4,279.46666666666664,196.26666666666665,297.6,0.7890625,142,7.914514570962638
1,refrigerator,110.93333333333334,153.6,168.53333333333333,277.3333333333333,195.2,292.26666666666665,0.5,143,7.967061813978944
1,person,113.06666666666666,153.6,168.53333333333333,277.3333333333333,197.33333333333331,292.26666666666665,0.58203125,144,8.0166474590078
1,person,110.93333333333334,151.46666666666667,170.66666666666666,277.3333333333333,196.26666666666665,290.1333333333333,0.73046875,145,8.060468548967037
5,person,36.266666666666666,113.06666666666666,68.26666666666667,187.73333333333332,70.4,206.93333333333334,0.33984375,12,0.6230979720130563
5,person,36.266666666666666,113.06666666666666,66.13333333333333,185.6,69.33333333333333,205.86666666666667,0.41796875,13,0.6639351419871673
5,person,38.4,119.46666666666667,66.13333333333333,183.46666666666667,71.46666666666667,211.2,0.41796875,14,0.7152106239809655
5,person,38.4,121.6,66.13333333333333,185.6,71.46666666666667,214.39999999999998,0.58203125,15,0.7674834239878692
5,person,42.666666666666664,125.86666666666666,68.26666666666667,181.33333333333334,76.8,216.53333333333333,0.58203125,16,0.8152942690066993
5,person,44.8,125.86666666666666,68.26666666666667,179.2,78.93333333333334,215.46666666666664,0.58203125,17,0.8726975459721871
5,person,46.93333333333333,128.0,70.4,177.06666666666666,82.13333333333333,216.53333333333333,0.66015625,18,0.9275454249582253
5,person,49.06666666666666,125.86666666666666,70.4,179.2,84.26666666666667,215.46666666666664,0.58203125,19,0.9838387029594742
5,person,53.333333333333336,121.6,70.4,183.46666666666667,88.53333333333333,213.33333333333331,0.83984375,20,1.0462519759894349
5,person,57.6,117.33333333333333,70.4,187.73333333333332,92.80000000000001,211.2,0.87890625,21,1.1099161279853433
