id,label,x,y,w,h,score,frame,timestamp
3,person,465.06666666666666,324.26666666666665,66.13333333333333,145.06666666666666,0.7890625,36,1.315522195000085
2,person,8.533333333333333,128.0,68.26666666666667,211.2,0.7890625,36,1.3167213589913445
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,36,1.3179061230039224
3,person,465.06666666666666,324.26666666666665,68.26666666666667,147.2,0.7890625,37,1.3507154269900639
2,person,8.533333333333333,128.0,68.26666666666667,211.2,0.7890625,37,1.3540533579944167
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,37,1.3555705229955493
3,person,465.06666666666666,324.26666666666665,68.26666666666667,147.2,0.7890625,38,1.389184789994033
2,person,8.533333333333333,128.0,68.26666666666667,211.2,0.7890625,38,1.392407519990229
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,38,1.393579323994345
3,person,465.06666666666666,324.26666666666665,68.26666666666667,147.2,0.7890625,39,1.4287163959961617
2,person,8.533333333333333,128.0,70.4,211.2,0.7890625,39,1.429915920001804
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,39,1.4310818439989816
3,person,465.06666666666666,324.26666666666665,68.26666666666667,147.2,0.7890625,40,1.4648109510017093
2,person,8.533333333333333,128.0,70.4,211.2,0.7890625,40,1.466007354989415
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,40,1.4672855989920208
3,person,465.06666666666666,324.26666666666665,66.13333333333333,147.2,0.7890625,41,1.498425697995117
2,person,8.533333333333333,128.0,70.4,213.33333333333334,0.7890625,41,1.4996335019968683
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,41,1.5008065059955698
3,person,465.06666666666666,324.26666666666665,66.13333333333333,147.2,0.7890625,42,1.5338388910022331
2,person,8.533333333333333,128.0,70.4,213.33333333333334,0.7890625,42,1.5350597749929875
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,42,1.5362850989913568
3,person,465.06666666666666,324.26666666666665,68.26666666666667,147.2,0.7890625,43,1.5776481499924557
2,person,8.533333333333333,128.0,70.4,213.33333333333334,0.7890625,43,1.5796105170011288
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,43,1.5813674419914605
3,person,465.06666666666666,324.26666666666665,68.26666666666667,147.2,0.7890625,44,1.6152953900018474
2,person,8.533333333333333,128.0,70.4,213.33333333333334,0.7890625,44,1.6164741539978422
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,44,1.6176431979984045
3,person,465.06666666666666,324.26666666666665,68.26666666666667,145.06666666666666,0.7890625,45,1.6500607009947998
2,person,8.533333333333333,128.0,70.4,213.33333333333334,0.7890625,45,1.6513933050009655
1,person,418.1333333333333,179.2,76.8,236.79999999999998,0.953125,45,1.6525649889954366
3,person,465.06666666666666,324.26666666666665,68.26666666666667,145.06666666666666,0.7890625,46,1.686546216995339
2,person,8.533333333333333,128.0,70.4,213.33333333333334,0.7890625,46,1.687778380990494
1,person,418.1333333333333,179.2,76.8,236.79999999999998,0.953125,46,1.688989424990723
3,person,465.06666666666666,324.26666666666665,68.26666666666667,145.06666666666666,0.7890625,47,1.720077684003627
2,person,8.533333333333333,128.0,70.4,213.33333333333334,0.7890625,47,1.7212935279967496
1,person,418.1333333333333,179.2,76.8,236.79999999999998,0.953125,47,1.722473132002051
3,person,465.06666666666666,324.26666666666665,68.26666666666667,145.06666666666666,0.7890625,48,1.7545799539948348
2,person,8.533333333333333,128.0,70.4,213.33333333333334,0.7890625,48,1.7558707979915198
1,person,418.1333333333333,179.2,76.8,236.79999999999998,0.953125,48,1.7571465219953097
3,person,465.06666666666666,324.26666666666665,68.26666666666667,145.06666666666666,0.7890625,49,1.785828293999657
2,person,8.533333333333333,128.0,70.4,211.2,0.7890625,49,1.787001777003752
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,49,1.7881919409992406
3,person,465.06666666666666,324.26666666666665,68.26666666666667,147.2,0.7890625,50,1.8223475300037535
2,person,8.533333333333333,128.0,70.4,211.2,0.7890625,50,1.823548614003812
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,50,1.8247229379921919
3,person,465.06666666666666,324.26666666666665,68.26666666666667,147.2,0.7890625,51,1.8598187289899215
2,person,10.666666666666666,128.0,70.4,211.2,0.7890625,51,1.8609934129926842
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,51,1.8621606569940923
3,person,465.06666666666666,324.26666666666665,66.13333333333333,147.2,0.7890625,52,1.8975074899935862
2,person,10.666666666666666,128.0,70.4,211.2,0.7890625,52,1.898713852991932
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,52,1.89998321699386
3,person,465.06666666666666,324.26666666666665,66.13333333333333,147.2,0.7890625,53,1.9281331469974248
2,person,10.666666666666666,130.13333333333333,70.4,209.06666666666666,0.7890625,53,1.9293204309942666
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,53,1.9304905549943214
3,person,465.06666666666666,324.26666666666665,66.13333333333333,147.2,0.7890625,54,1.9651517049933318
2,person,10.666666666666666,130.13333333333333,70.4,209.06666666666666,0.7890625,54,1.9663418690033723
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,54,1.9675302329997066
3,person,465.06666666666666,324.26666666666665,68.26666666666667,147.2,0.7890625,55,2.0012981000036234
2,person,8.533333333333333,128.0,70.4,211.2,0.7890625,55,2.0024982239992823
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,55,2.0037128679978196
3,person,465.06666666666666,324.26666666666665,68.26666666666667,147.2,0.7890625,56,2.0463221239915583
2,person,8.533333333333333,128.0,70.4,211.2,0.7890625,56,2.0482622900017304
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,56,2.050015614993754
3,person,465.06666666666666,324.26666666666665,68.26666666666667,145.06666666666666,0.7890625,57,2.0864071709947893
2,person,8.533333333333333,128.0,70.4,211.2,0.7890625,57,2.0877406159997918
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,57,2.0889382189925527
3,person,465.06666666666666,324.26666666666665,68.26666666666667,145.06666666666666,0.7890625,58,2.121939044998726
2,person,8.533333333333333,128.0,70.4,211.2,0.7890625,58,2.1244463329931023
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,58,2.1270643809984904
3,person,465.06666666666666,324.26666666666665,68.26666666666667,145.06666666666666,0.7890625,59,2.1598660049930913
2,person,8.533333333333333,128.0,70.4,213.33333333333334,0.7890625,59,2.161079448997043
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,59,2.162260012992192
3,person,465.06666666666666,324.26666666666665,68.26666666666667,145.06666666666666,0.7890625,60,2.191249344992684
2,person,8.533333333333333,128.0,70.4,213.33333333333334,0.7890625,60,2.192426068999339
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,60,2.1935919929965166
3,person,465.06666666666666,324.26666666666665,68.26666666666667,145.06666666666666,0.7890625,61,2.2266015779896406
2,person,8.533333333333333,128.0,70.4,213.33333333333334,0.7890625,61,2.227844181994442
1,person,418.1333333333333,179.2,76.8,238.93333333333334,0.953125,61,2.2290259459987283
3,person,465.06666666666666,324.26666666666665,68.26666666666667,145.06666666666666,0.7890625,62,2.257879677999881
2,person,8.533333333333333,128.0,70.4,211.2,0.7890625,62,2.2590508809953462
1,person,418.1333333333333,177.06666666666666,76.8,238.93333333333334,0.953125,62,2.2602547249989584
3,person,465.06666666666666,324.26666666666665,68.26666666666667,147.2,0.7890625,63,2.2956578379962593
2,person,8.533333333333333,128.0,70.4,211.2,0.7890625,63,2.2983165659970837
1,person,418.1333333333333,177.06666666666666,76.8,238.93333333333334,0.953125,63,2.2995211300003575
3,person,465.06666666666666,324.26666666666665,68.26666666666667,147.2,0.7890625,64,2.334847202990204
2,person,8.533333333333333,128.0,70.4,211.2,0.7890625,64,2.336040487003629
1,person,418.1333333333333,177.06666666666666,76.8,238.93333333333334,0.953125,64,2.3372204499901272
3,person,465.06666666666666,324.26666666666665,66.13333333333333,147.2,0.7890625,65,2.3763886950036976
2,person,8.533333333333333,128.0,70.4,211.2,0.7890625,65,2.377563859001384
1,person,418.1333333333333,177.06666666666666,76.8,238.93333333333334,0.953125,65,2.3787419029977173
3,person,465.06666666666666,324.26666666666665,66.13333333333333,147.2,0.7890625,66,2.412287529994501
2,person,8.533333333333333,130.13333333333333,70.4,209.06666666666666,0.7890625,66,2.4135031329933554
1,person,418.1333333333333,177.06666666666666,76.8,238.93333333333334,0.953125,66,2.4147141769935843
3,person,465.06666666666666,324.26666666666665,66.13333333333333,147.2,0.7890625,67,2.4445724319957662
2,person,8.533333333333333,130.13333333333333,70.4,209.06666666666666,0.7890625,67,2.4457604359922698
1,person,418.1333333333333,177.06666666666666,76.8,238.93333333333334,0.953125,67,2.446937879998586
3,person,465.06666666666666,324.26666666666665,66.13333333333333,147.2,0.7890625,68,2.480707907001488
2,person,8.533333333333333,130.13333333333333,70.4,209.06666666666666,0.7890625,68,2.4819044309988385
1,person,418.1333333333333,177.06666666666666,76.8,238.93333333333334,0.953125,68,2.4830853549938183
3,person,465.06666666666666,324.26666666666665,66.13333333333333,145.06666666666666,0.7890625,69,2.516931463003857
2,person,8.533333333333333,130.13333333333333,70.4,209.06666666666666,0.7890625,69,2.518142266999348
1,person,418.1333333333333,177.06666666666666,76.8,238.93333333333334,0.953125,69,2.519377071002964
3,person,465.06666666666666,324.26666666666665,66.13333333333333,145.06666666666666,0.7890625,70,2.5481579619954573
2,person,8.533333333333333,130.13333333333333,70.4,209.06666666666666,0.7890625,70,2.5494264860026306
1,person,418.1333333333333,177.06666666666666,76.8,238.93333333333334,0.953125,70,2.5506378900026903
3,person,465.06666666666666,324.26666666666665,66.13333333333333,145.06666666666666,0.7890625,71,2.5851136400015093
2,person,8.533333333333333,130.13333333333333,70.4,209.06666666666666,0.7890625,71,2.586301043993444
1,person,418.1333333333333,177.06666666666666,76.8,238.93333333333334,0.953125,71,2.587631488000625
3,person,465.06666666666666,324.26666666666665,66.13333333333333,145.06666666666666,0.7890625,72,2.6192751089984085
2,person,8.533333333333333,130.13333333333333,70.4,209.06666666666666,0.7890625,72,2.6204616719915066
1,person,418.1333333333333,177.06666666666666,76.8,238.93333333333334,0.953125,72,2.6216380359983305
3,person,465.06666666666666,324.26666666666665,66.13333333333333,145.06666666666666,0.7890625,73,2.6554209039895795
2,person,8.533333333333333,130.13333333333333,70.4,209.06666666666666,0.7890625,73,2.656638788001146
1,person,418.1333333333333,177.06666666666666,76.8,238.93333333333334,0.953125,73,2.6578657920035766
3,person,465.06666666666666,324.26666666666665,66.13333333333333,145.06666666666666,0.7890625,74,2.6867995639913715
2,person,8.533333333333333,130.13333333333333,70.4,209.06666666666666,0.7890625,74,2.6880258479941403
1,person,418.1333333333333,177.06666666666666,76.8,238.93333333333334,0.953125,74,2.6892082109989133
3,person,465.06666666666666,324.26666666666665,66.13333333333333,145.06666666666666,0.7890625,75,2.723830242000986
2,person,8.533333333333333,130.13333333333333,70.4,209.06666666666666,0.7890625,75,2.7250182449934073
1,person,418.1333333333333,177.06666666666666,76.8,238.93333333333334,0.953125,75,2.7262224489968503
3,person,465.06666666666666,324.26666666666665,66.13333333333333,145.06666666666666,0.7890625,76,2.7612227209901903
2,person,8.533333333333333,130.13333333333333,70.4,209.06666666666666,0.7890625,76,2.762409763992764
1,person,418.1333333333333,177.06666666666666,76.8,238.93333333333334,0.953125,76,2.7637458489916753
3,person,465.06666666666666,324.26666666666665,66.13333333333333,145.06666666666666,0.7890625,77,2.799632562993793
2,person,8.533333333333333,130.13333333333333,68.26666666666667,209.06666666666666,0.7890625,77,2.8014152889954858
1,person,418.1333333333333,177.06666666666666,76.8,238.93333333333334,0.953125,77,2.8027558129979298
3,person,465.06666666666666,324.26666666666665,66.13333333333333,145.06666666666666,0.7890625,78,2.842983180991723
2,person,8.533333333333333,128.0,68.26666666666667,211.2,0.7890625,78,2.844298265001271
1,person,418.1333333333333,179.2,76.8,236.79999999999998,0.953125,78,2.8455322289955802
3,person,465.06666666666666,324.26666666666665,66.13333333333333,147.2,0.7890625,79,2.876960808993317
2,person,8.533333333333333,128.0,68.26666666666667,211.2,0.7890625,79,2.8781380129948957
1,person,418.1333333333333,179.2,76.8,236.79999999999998,0.953125,79,2.8793293769995216
2,person,8.533333333333333,128.0,68.26666666666667,211.2,0.73046875,80,2.913208963989746
1,person,416.0,179.2,76.8,241.06666666666666,0.953125,80,2.9143723680026596
2,person,8.533333333333333,128.0,68.26666666666667,211.2,0.73046875,81,2.947875394995208
1,person,416.0,177.06666666666666,78.93333333333334,245.33333333333334,0.953125,81,2.9490517590020318
2,person,8.533333333333333,128.0,68.26666666666667,213.33333333333334,0.73046875,82,2.9815113819931867
1,person,416.0,177.06666666666666,78.93333333333334,249.6,0.953125,82,2.982721705993754
2,person,10.666666666666666,125.86666666666666,68.26666666666667,213.33333333333334,0.73046875,83,3.012893161998363
1,person,416.0,172.8,78.93333333333334,249.6,0.93359375,83,3.014104086003499
2,person,10.666666666666666,125.86666666666666,68.26666666666667,215.46666666666667,0.73046875,84,3.0475583919906057
1,person,418.1333333333333,172.8,78.93333333333334,249.6,0.93359375,84,3.048752875998616
2,person,8.533333333333333,125.86666666666666,70.4,217.6,0.7890625,85,3.076480763993459
1,person,418.1333333333333,168.53333333333333,76.8,249.6,0.91015625,85,3.0776729679928394
5,person,448.0,302.93333333333334,78.93333333333334,164.26666666666665,0.83984375,86,3.1098075100017013
2,person,8.533333333333333,125.86666666666666,70.4,219.73333333333332,0.7890625,86,3.110999473996344
1,person,418.1333333333333,166.4,76.8,249.6,0.91015625,86,3.112279277993366
5,person,445.8666666666667,298.6666666666667,78.93333333333334,166.4,0.83984375,87,3.145815664989641
2,person,8.533333333333333,125.86666666666666,68.26666666666667,219.73333333333332,0.7890625,87,3.147036908994778
1,person,420.26666666666665,160.0,74.66666666666667,251.73333333333332,0.87890625,87,3.148237272995175
5,person,445.8666666666667,296.5333333333333,81.06666666666666,166.4,0.83984375,88,3.1831822239910252
2,person,8.533333333333333,125.86666666666666,68.26666666666667,217.6,0.7890625,88,3.1843774279986974
1,person,420.26666666666665,157.86666666666667,72.53333333333333,256.0,0.87890625,88,3.1855623119918164
5,person,445.8666666666667,296.5333333333333,81.06666666666666,166.4,0.83984375,89,3.2185367369966116
2,person,8.533333333333333,125.86666666666666,68.26666666666667,217.6,0.7890625,89,3.2197866609931225
1,person,420.26666666666665,155.73333333333332,72.53333333333333,258.1333333333333,0.87890625,89,3.2209951839904534
5,person,443.73333333333335,294.4,81.06666666666666,162.13333333333333,0.83984375,90,3.249779795994982
2,person,10.666666666666666,123.73333333333333,68.26666666666667,217.6,0.7890625,90,3.2509685199911473
1,person,420.26666666666665,153.6,72.53333333333333,262.4,0.87890625,90,3.252158684001188
5,person,443.73333333333335,294.4,81.06666666666666,157.86666666666667,0.83984375,91,3.2867215540027246
2,person,10.666666666666666,125.86666666666666,68.26666666666667,215.46666666666667,0.7890625,91,3.2879375179909403
1,person,420.26666666666665,151.46666666666667,72.53333333333333,266.6666666666667,0.87890625,91,3.289124440998421
5,person,439.46666666666664,292.26666666666665,78.93333333333334,157.86666666666667,0.73046875,92,3.3242853929987177
2,person,8.533333333333333,123.73333333333333,68.26666666666667,215.46666666666667,0.7890625,92,3.325478076993022
1,person,422.4,149.33333333333334,72.53333333333333,260.26666666666665,0.87890625,92,3.3266507209918927
5,person,439.46666666666664,292.26666666666665,78.93333333333334,157.86666666666667,0.73046875,93,3.359503344996483
2,person,8.533333333333333,123.73333333333333,68.26666666666667,215.46666666666667,0.7890625,93,3.3607457089965465
1,person,422.4,149.33333333333334,72.53333333333333,256.0,0.87890625,93,3.361937552996096
5,person,437.3333333333333,292.26666666666665,78.93333333333334,157.86666666666667,0.7890625,94,3.3912496859993553
1,person,422.4,145.06666666666666,72.53333333333333,251.73333333333332,0.87890625,94,3.3924381699907826
5,person,435.2,292.26666666666665,78.93333333333334,160.0,0.7890625,95,3.4262623179965885
1,person,420.26666666666665,142.93333333333334,72.53333333333333,249.6,0.87890625,95,3.427473841991741
1,person,422.4,147.2,70.4,245.33333333333334,0.87890625,96,3.461484229992493
6,person,507.73333333333335,302.93333333333334,89.6,172.8,0.73046875,97,3.4959377799968934
1,person,422.4,149.33333333333334,70.4,241.06666666666666,0.87890625,97,3.4971151029894827
1,person,424.5333333333333,147.2,70.4,234.66666666666666,0.87890625,98,3.537814912997419
7,person,10.666666666666666,130.13333333333333,66.13333333333333,209.06666666666666,0.7890625,99,3.5784013219963526
1,person,424.5333333333333,147.2,68.26666666666667,230.4,0.87890625,99,3.5796835259970976
7,person,10.666666666666666,132.26666666666665,66.13333333333333,209.06666666666666,0.7890625,100,3.613279312994564
1,person,422.4,147.2,68.26666666666667,224.0,0.87890625,100,3.6144819570035907
8,person,422.4,290.1333333333333,64.0,160.0,0.7890625,101,3.6455748959997436
7,person,10.666666666666666,132.26666666666665,66.13333333333333,209.06666666666666,0.7890625,101,3.646886379996431
1,person,422.4,147.2,68.26666666666667,221.86666666666667,0.87890625,101,3.6481522639951436
7,person,8.533333333333333,132.26666666666665,66.13333333333333,209.06666666666666,0.7890625,102,3.6817515309958253
1,person,424.5333333333333,145.06666666666666,66.13333333333333,211.2,0.87890625,102,3.682960295001976
7,person,8.533333333333333,132.26666666666665,66.13333333333333,209.06666666666666,0.7890625,103,3.7146832360012922
1,person,424.5333333333333,145.06666666666666,66.13333333333333,202.66666666666666,0.87890625,103,3.7160536399896955
7,person,8.533333333333333,132.26666666666665,66.13333333333333,209.06666666666666,0.7890625,104,3.7473868200031575
